"Name","Value"
"210","21650"
"gt-1030","38579"
"gt-710","16500"
"gt-730","28600"
"gtx-1050-ti","109900"
"gtx-1060","192900"
"gtx-1650","139990"
"gtx-1650-super","242990"
"gtx-1660","179990"
"gtx-1660-super","249990"
"gtx-1660-ti","244500"
"p1000","131670"
"p2000","226260"
"p2200","186589"
"p400","47305"
"p4000",
"p620","67490"
"r7-240","52300"
"rtx-2060","259990"
"rtx-2060-super","416281"
"rtx-3060","324490"
"rtx-3060-ti","363690"
"rtx-3070","489500"
"rtx-3070-ti","549990"
"rtx-3080","599999"
"rtx-3080-ti","869900"
"rtx-3090","1299990"
"rtx-4000","366000"
"rtx-5000","747470"
"rtx-6000","1552900"
"rx-550","79900"
"rx-5500-xt",
"rx-560","108000"
"rx-6600","257995"
"rx-6600-xt","271640"
"rx-6700-xt","409017"
"rx-6800","676553"
"rx-6800-xt","639990"
"rx-6900-xt","611370"
"wx-2100","104286"
"wx-3200","3206470"
