"Name","Value"
"210","15500"
"a310","45748"
"a380","51800"
"a580","72690"
"a750","88390"
"a770","115000"
"gt-1030","27990"
"gt-210","14230"
"gt-610","14700"
"gt-710","15800"
"gt-730","21140"
"gtx-1050-ti","69090"
"gtx-1630","80389"
"gtx-1650","59450"
"gtx-1660","99995"
"gtx-1660-super","99995"
"gtx-1660-ti","98530"
"p1000","120580"
"p2000","231310"
"p2200","205284"
"p400","76772"
"r7-240","29520"
"rtx-2000","320250"
"rtx-2060","125995"
"rtx-3050","74590"
"rtx-3060","109990"
"rtx-3060-ti","148830"
"rtx-3070","189990"
"rtx-3070-ti","234999"
"rtx-3080","307625"
"rtx-3080-ti","525922"
"rtx-3090","506672"
"rtx-3090-ti","567589"
"rtx-4000","466320"
"rtx-4060","120630"
"rtx-4060-ti","147490"
"rtx-4070","224200"
"rtx-4070-super","249990"
"rtx-4070-ti","292940"
"rtx-4070-ti-super","346900"
"rtx-4080","433340"
"rtx-4080-super","445220"
"rtx-4090","722107"
"rtx-4500","1216000"
"rtx-5000","799999"
"rtx-6000","1294077"
"rtx-8000","2867737"
"rtx-a1000","184990"
"rtx-a2000","194180"
"rtx-a4000","441590"
"rtx-a4500","807596"
"rtx-a5000","1093190"
"rtx-a5500","2266375"
"rtx-a6000","2036990"
"rx-550","30800"
"rx-5500-xt","86785"
"rx-560","48590"
"rx-570","80520"
"rx-580","48310"
"rx-6400","52100"
"rx-6500-xt","61350"
"rx-6600","81708"
"rx-6600-xt","159990"
"rx-6650-xt","149490"
"rx-6700-xt","146190"
"rx-6750-xt","149990"
"rx-6800","160190"
"rx-6800-xt","199989"
"rx-6900-xt","413794"
"rx-6950-xt","283290"
"rx-7600","107990"
"rx-7600-xt","140710"
"rx-7700-xt","176110"
"rx-7800-xt","209890"
"rx-7900","247700"
"rx-7900-gre","241900"
"rx-7900-xt","304900"
"rx-7900-xtx","405000"
"t1000","133819"
"t400","53900"
"t600","137137"
"w5700","101850"
"w6400","88990"
"w6600","118990"
"w6800","652550"
"w7500","187180"
"w7600","227680"
"w7800","1008290"
"w7900","1600090"
"wx-2100","90719"
"wx-3100","151220"
"wx-3200","56500"
"wx-5100","140570"
"wx-7100","379119"
"wx-8200","279405"
