"Name","Value"
"210","15900"
"a310","38770"
"a380","47900"
"a580","78750"
"a750","84900"
"a770","127788"
"gt-1030","28520"
"gt-610","7380"
"gt-710","15400"
"gt-730","17570"
"gtx-1050","41159"
"gtx-1050-ti","68110"
"gtx-1650","58220"
"gtx-1660","99995"
"gtx-1660-ti","98130"
"p1000","115690"
"p2200","208631"
"p400","93806"
"r7-240","31100"
"rtx-2000","287170"
"rtx-3050","69900"
"rtx-3060","99900"
"rtx-3060-ti","174607"
"rtx-3070","209900"
"rtx-3070-ti","229990"
"rtx-3090","959000"
"rtx-4000","299999"
"rtx-4060","114900"
"rtx-4060-ti","154900"
"rtx-4070","217810"
"rtx-4070-super","234900"
"rtx-4070-ti","327820"
"rtx-4070-ti-super","329900"
"rtx-4080","438871"
"rtx-4080-super","419900"
"rtx-4090","810079"
"rtx-4500","1056690"
"rtx-5000","699899"
"rtx-6000","2080844"
"rtx-8000","2938442"
"rtx-a1000","169564"
"rtx-a2000","214900"
"rtx-a4000","424810"
"rtx-a4500","550000"
"rtx-a5000","949900"
"rtx-a6000","1813390"
"rx-550","30300"
"rx-5500-xt","87744"
"rx-560","55310"
"rx-580","51370"
"rx-6400","45900"
"rx-6500-xt","60980"
"rx-6600","81160"
"rx-6600-xt","159990"
"rx-6650-xt","94900"
"rx-6750-xt","141990"
"rx-6800","159900"
"rx-6800-xt","219950"
"rx-6950-xt","277810"
"rx-7600","104900"
"rx-7600-xt","133890"
"rx-7700-xt","159900"
"rx-7800-xt","194900"
"rx-7900-gre","244850"
"rx-7900-xt","284900"
"rx-7900-xtx","380710"
"t1000","127502"
"t400","57900"
"t600","306876"
"w5500","148110"
"w5700","464794"
"w6400","79990"
"w7500","164990"
"w7600","235090"
"w7700","389900"
"w7800","844900"
"w7900","1325330"
"wx-3100","107598"
"wx-3200","50292"
"wx-5100","164469"
"wx-7100","381569"
