"Name","Value"
"210","15570"
"a310","48273"
"a380","53899"
"a580","77990"
"a750","88090"
"a770","120869"
"gt-1030","27522"
"gt-210","13300"
"gt-610","16130"
"gt-710","17550"
"gt-730","21070"
"gtx-1050-ti","69430"
"gtx-1650","59710"
"gtx-1660","117995"
"gtx-1660-super","174900"
"gtx-1660-ti","99000"
"p1000","122330"
"p2000","229648"
"p2200","289878"
"p400","76219"
"r7-240","29570"
"rtx-2000","320250"
"rtx-2060","141500"
"rtx-2060-super","183100"
"rtx-3050","74590"
"rtx-3060","109990"
"rtx-3060-ti","291901"
"rtx-3070","199990"
"rtx-3070-ti","234999"
"rtx-3080","309581"
"rtx-3080-ti","356000"
"rtx-3090","506672"
"rtx-3090-ti","567589"
"rtx-4000","462581"
"rtx-4060","115390"
"rtx-4060-ti","148498"
"rtx-4070","224200"
"rtx-4070-super","242490"
"rtx-4070-ti","294090"
"rtx-4070-ti-super","334900"
"rtx-4080","430860"
"rtx-4080-super","449960"
"rtx-4090","768900"
"rtx-4500","1209990"
"rtx-5000","930059"
"rtx-6000","1285201"
"rtx-8000","2844669"
"rtx-a2000","220080"
"rtx-a4000","473690"
"rtx-a4500","801110"
"rtx-a5000","1086790"
"rtx-a5500","2255880"
"rtx-a6000","2101100"
"rx-550","30800"
"rx-5500-xt","87174"
"rx-560","48080"
"rx-570","80350"
"rx-5700","286901"
"rx-580","48280"
"rx-6400","50800"
"rx-6500-xt","61850"
"rx-6600","81708"
"rx-6600-xt","159990"
"rx-6700-xt","148790"
"rx-6750-xt","152999"
"rx-6800","152890"
"rx-6800-xt","199989"
"rx-6900-xt","413794"
"rx-6950-xt","387758"
"rx-7600","109990"
"rx-7600-xt","141880"
"rx-7700-xt","178360"
"rx-7800-xt","209890"
"rx-7900-gre","244490"
"rx-7900-xt","304900"
"rx-7900-xtx","405000"
"t1000","133420"
"t400","52901"
"t600","136152"
"w5500","144790"
"w5700","107763"
"w6400","88990"
"w6600","118990"
"w6800","657203"
"w7500","184440"
"w7600","255460"
"w7800","1011690"
"w7900","1584289"
"wx-2100","90067"
"wx-3100","118739"
"wx-3200","55680"
"wx-5100","129630"
"wx-7100","378985"
"wx-8200","289280"
