"Name","Value"
"210","20640"
"gt-1030","34990"
"gt-710","15123"
"gt-730","25591"
"gtx-1050-ti","87990"
"gtx-1650","104900"
"gtx-1650-super","162725"
"gtx-1660","194990"
"gtx-1660-super","211720"
"gtx-1660-ti","375460"
"p1000","127550"
"p2000","175110"
"p2200","179742"
"p400","42620"
"p4000","325820"
"p620","63000"
"r7-240","32690"
"rtx-2060","244560"
"rtx-2060-super","384434"
"rtx-3060","335900"
"rtx-3070","586000"
"rtx-3080","879990"
"rtx-3090","1195000"
"rtx-4000","373020"
"rtx-5000","732590"
"rtx-6000","1558520"
"rtx-8000","2491390"
"rx-550","49990"
"rx-5500-xt","260910"
"rx-580","256420"
"rx-6700-xt","409900"
"rx-6800","665470"
"rx-6800-xt","649990"
"rx-6900-xt","660960"
"wx-2100","61890"
"wx-3100","126224"
"wx-3200","2744870"
