"Name","Value"
"210","21896"
"gt-1030","35670"
"gt-710","24900"
"gt-730","27395"
"gtx-1050-ti","129270"
"gtx-1060","213000"
"gtx-1650","141590"
"gtx-1650-super","242990"
"gtx-1660","238900"
"gtx-1660-super","247990"
"gtx-1660-ti","249000"
"p1000","132458"
"p2000","226260"
"p2200","218990"
"p400","47167"
"p620","68090"
"r7-240","53458"
"rtx-2060","257390"
"rtx-2060-super","416300"
"rtx-3060","307790"
"rtx-3060-ti","395000"
"rtx-3070","489990"
"rtx-3070-ti","559990"
"rtx-3080","477500"
"rtx-3080-ti","869900"
"rtx-3090","1299990"
"rtx-4000","364140"
"rtx-5000","747470"
"rtx-6000","1545900"
"rx-550","64990"
"rx-560","119000"
"rx-6600","257995"
"rx-6600-xt","271640"
"rx-6700-xt","407325"
"rx-6800","604900"
"rx-6800-xt","666750"
"rx-6900-xt","607640"
"wx-2100","103943"
