"Name","Value"
"210","15701"
"a380","57658"
"a750","99120"
"a770","121360"
"gt-1030","30680"
"gt-710","16660"
"gt-730","21220"
"gtx-1050-ti","65230"
"gtx-1060","75735"
"gtx-1630","50680"
"gtx-1650","59580"
"gtx-1660","92990"
"gtx-1660-super","87270"
"gtx-1660-ti","112615"
"p1000","133340"
"p2000","218910"
"p2200","200790"
"p400","50390"
"r7-240","30737"
"rtx-2060","102650"
"rtx-2060-super","210223"
"rtx-3050","88990"
"rtx-3060","111870"
"rtx-3060-ti","133930"
"rtx-3070","178100"
"rtx-3070-ti","211360"
"rtx-3080","299312"
"rtx-3080-ti","306104"
"rtx-3090","559000"
"rtx-4000","492491"
"rtx-4060","123990"
"rtx-4060-ti","164990"
"rtx-4070","249610"
"rtx-4070-ti","330610"
"rtx-4080","473999"
"rtx-4090","676960"
"rtx-5000","870467"
"rtx-6000","1091279"
"rtx-8000","4482559"
"rtx-a2000","194540"
"rtx-a4000","195580"
"rtx-a4500","488210"
"rtx-a5000","1011540"
"rtx-a6000","2114730"
"rx-550","30900"
"rx-560","39500"
"rx-570","68390"
"rx-580","158990"
"rx-6400","52989"
"rx-6500-xt","66218"
"rx-6600","81530"
"rx-6600-xt","144365"
"rx-6650-xt","98933"
"rx-6700","122450"
"rx-6700-xt","140490"
"rx-6750-xt","159990"
"rx-6800","214989"
"rx-6800-xt","225990"
"rx-6900-xt","314999"
"rx-6950-xt","270990"
"rx-7600","111360"
"rx-7900-xt","336190"
"rx-7900-xtx","394890"
"w7800","1111760"
"w7900","1796550"
"wx-2100","78294"
"wx-3100","110900"
"wx-3200","79190"
"wx-5100","127930"
"wx-7100","353000"
"wx-8200","429252"
