"Name","Value"
"210","15340"
"a380","51390"
"a580","71240"
"a750","90090"
"a770","111300"
"gt-1030","27457"
"gt-710","16040"
"gt-730","20850"
"gtx-1050-ti","71310"
"gtx-1630","48140"
"gtx-1650","56326"
"gtx-1660","94290"
"gtx-1660-super","105429"
"gtx-1660-ti","108140"
"p1000","115770"
"p2000","227551"
"p2200","287230"
"p400","59900"
"r7-240","28400"
"rtx-2060","129995"
"rtx-2060-super","229600"
"rtx-3050","79080"
"rtx-3060","109990"
"rtx-3060-ti","150990"
"rtx-3070","189990"
"rtx-3070-ti","237490"
"rtx-3080","318287"
"rtx-3080-ti","358000"
"rtx-3090","959000"
"rtx-4000","452170"
"rtx-4060","121920"
"rtx-4060-ti","152300"
"rtx-4070","226890"
"rtx-4070-super","255790"
"rtx-4070-ti","324115"
"rtx-4070-ti-super","358000"
"rtx-4080","435000"
"rtx-4080-super","465990"
"rtx-4090","753290"
"rtx-4500","1211480"
"rtx-5000","932287"
"rtx-6000","1286862"
"rtx-8000","3237144"
"rtx-a2000","227273"
"rtx-a4000","423585"
"rtx-a4500","709900"
"rtx-a5000","1058199"
"rtx-a6000","2179319"
"rx-550","30990"
"rx-5500-xt","270379"
"rx-560","48790"
"rx-570","237530"
"rx-580","124900"
"rx-6400","49100"
"rx-6500-xt","61900"
"rx-6600","88000"
"rx-6600-xt","134464"
"rx-6650-xt","127690"
"rx-6700","121190"
"rx-6700-xt","146990"
"rx-6750-xt","149690"
"rx-6800","153090"
"rx-6800-xt","220900"
"rx-6900-xt","347800"
"rx-7600","109750"
"rx-7600-xt","137520"
"rx-7700-xt","179400"
"rx-7800-xt","219630"
"rx-7900","238640"
"rx-7900-gre","256010"
"rx-7900-xt","323670"
"rx-7900-xtx","418190"
"w7600","267480"
"w7800","1112690"
"w7900","1781080"
"wx-2100","89562"
"wx-3100","103522"
"wx-3200","67190"
"wx-5100","171340"
"wx-7100","378390"
"wx-8200","319205"
