"Name","Value"
"210","18010"
"a380","67580"
"a750","115690"
"a770","158730"
"gt-1030","32800"
"gt-710","19380"
"gt-730","27150"
"gtx-1050-ti","74500"
"gtx-1060","99900"
"gtx-1630","60400"
"gtx-1650","68510"
"gtx-1660","105982"
"gtx-1660-super","101490"
"gtx-1660-ti","110800"
"p1000","159316"
"p2000","226260"
"p2200","228460"
"p400","54800"
"r7-240","28350"
"rtx-2060","119000"
"rtx-2060-super","165990"
"rtx-3050","117440"
"rtx-3060","126770"
"rtx-3060-ti","172160"
"rtx-3070","221750"
"rtx-3070-ti","259990"
"rtx-3080","338460"
"rtx-3080-ti","524510"
"rtx-3090","796150"
"rtx-4000","432043"
"rtx-4070-ti","359620"
"rtx-4080","533880"
"rtx-4090","777790"
"rtx-5000","693290"
"rtx-a2000","189019"
"rtx-a4000","433132"
"rtx-a4500","667977"
"rtx-a5000","1020089"
"rtx-a5500","2040855"
"rtx-a6000","2432300"
"rx-550","34140"
"rx-560","61630"
"rx-6400","57800"
"rx-6500-xt","67140"
"rx-6600","106990"
"rx-6600-xt","133900"
"rx-6650-xt","132930"
"rx-6700","147460"
"rx-6700-xt","169100"
"rx-6750-xt","184000"
"rx-6800","249900"
"rx-6800-xt","319480"
"rx-6900-xt","407900"
"rx-6950-xt","352470"
"rx-7900-xt","401330"
"rx-7900-xtx","504870"
"wx-2100","65130"
"wx-3100","94612"
"wx-3200","89158"
"wx-5100","160610"
"wx-8200","324590"
