"Name","Value"
"210","21080"
"a380","60490"
"a750","102390"
"a770","122700"
"gt-1030","29990"
"gt-710","18900"
"gt-730","23610"
"gtx-1050-ti","72520"
"gtx-1060","99900"
"gtx-1630","56980"
"gtx-1650","57890"
"gtx-1660","96000"
"gtx-1660-super","76090"
"gtx-1660-ti","98400"
"p1000","152047"
"p2000","230429"
"p2200","212219"
"p400","50600"
"p620","86375"
"r7-240","29859"
"rtx-2060","109689"
"rtx-2060-super","528585"
"rtx-3050",
"rtx-3060",
"rtx-3060-ti",
"rtx-3070",
"rtx-3070-ti",
"rtx-3080",
"rtx-3080-ti","514678"
"rtx-3090","569000"
"rtx-4000","521926"
"rtx-4060-ti","169330"
"rtx-4070","254590"
"rtx-4070-ti","338890"
"rtx-4080","479190"
"rtx-4090","643690"
"rtx-5000","801815"
"rtx-6000","1177957"
"rtx-8000","3689019"
"rtx-a2000","181185"
"rtx-a4000","394690"
"rtx-a4500","564068"
"rtx-a5000","938585"
"rtx-a5500","1352595"
"rtx-a6000","2217250"
"rx-550","32374"
"rx-560","48465"
"rx-570","66990"
"rx-580","66190"
"rx-6400","53581"
"rx-6500-xt","63990"
"rx-6600","74990"
"rx-6600-xt","116172"
"rx-6650-xt","103480"
"rx-6700","140480"
"rx-6700-xt","143990"
"rx-6750-xt","167700"
"rx-6800","199989"
"rx-6800-xt","239980"
"rx-6900-xt","279980"
"rx-6950-xt","251990"
"rx-7600","113983"
"rx-7900-xt","325360"
"rx-7900-xtx","392709"
"wx-2100","76154"
"wx-3100","96750"
"wx-3200","75171"
"wx-4100","233863"
"wx-5100","132234"
"wx-7100","337000"
