"Name","Value"
"210","21360"
"a310","40870"
"a380","50210"
"a580","77990"
"a750","87390"
"a770","109840"
"gt-1030","27360"
"gt-210","12600"
"gt-610","15430"
"gt-710","15500"
"gt-730","21510"
"gtx-1050","62977"
"gtx-1050-ti","72220"
"gtx-1630","59418"
"gtx-1650","58830"
"gtx-1660","99995"
"gtx-1660-super","102290"
"gtx-1660-ti","88340"
"p1000","119450"
"p2200","203812"
"p400","91639"
"r7-240","31220"
"rtx-2000","305690"
"rtx-2060","125995"
"rtx-3050","75290"
"rtx-3060","108990"
"rtx-3060-ti","145160"
"rtx-3070","176310"
"rtx-3070-ti","234999"
"rtx-3080","219459"
"rtx-3080-ti","246889"
"rtx-3090","959000"
"rtx-4000","299999"
"rtx-4060","119286"
"rtx-4060-ti","154190"
"rtx-4070","225090"
"rtx-4070-super","246000"
"rtx-4070-ti","293730"
"rtx-4070-ti-super","346900"
"rtx-4080","423990"
"rtx-4080-super","443090"
"rtx-4090","726990"
"rtx-4500","1226090"
"rtx-5000","727000"
"rtx-6000","2053339"
"rtx-8000","2899691"
"rtx-a1000","179020"
"rtx-a2000","181610"
"rtx-a4000","430330"
"rtx-a4500","876990"
"rtx-a5000","1050930"
"rtx-a5500","2394980"
"rtx-a6000","2010450"
"rx-550","31300"
"rx-5500-xt","88240"
"rx-560","49210"
"rx-570","81100"
"rx-580","79900"
"rx-6400","49536"
"rx-6500-xt","65010"
"rx-6600","81566"
"rx-6600-xt","159990"
"rx-6650-xt","100470"
"rx-6700-xt","179021"
"rx-6750-xt","141990"
"rx-6800","163490"
"rx-6800-xt","204790"
"rx-6900-xt","310000"
"rx-6950-xt","271730"
"rx-7600","110646"
"rx-7600-xt","134890"
"rx-7700-xt","174670"
"rx-7800-xt","212166"
"rx-7900","269990"
"rx-7900-gre","236760"
"rx-7900-xt","322431"
"rx-7900-xtx","407726"
"t1000","134109"
"t400","61590"
"t600","293073"
"w5500","148990"
"w5700","98538"
"w6400","83990"
"w6600","119990"
"w7500","165990"
"w7600","239990"
"w7800","991676"
"w7900","1575790"
"wx-3100","107930"
"wx-3200","55034"
"wx-5100","131392"
"wx-7100","383347"
"wx-8200","166140"
