"Name","Value"
"210","12040"
"gt-1030","29899"
"gt-710","12810"
"gt-730","21590"
"gtx-1050-ti","69890"
"gtx-1060","169762"
"gtx-1650","77500"
"gtx-1660","181864"
"gtx-1660-super","213090"
"p1000","120710"
"p2000","155090"
"p2200","156900"
"p400","41350"
"p4000","313930"
"p620","65270"
"r7-240","32580"
"rtx-2060","285600"
"rtx-3060-ti","509990"
"rtx-3070","499900"
"rtx-3080","989990"
"rtx-3090","1035050"
"rtx-4000","359550"
"rtx-5000","752400"
"rtx-6000","2058324"
"rx-550","42100"
"rx-580","131362"
"rx-6800","539990"
"rx-6800-xt","602406"
"rx-6900-xt","629990"
"wx-2100","53390"
"wx-3200","77670"
"wx-4100","127519"
