"Name","Value"
"210","18350"
"a380","47990"
"a750","98300"
"a770","125390"
"gt-1030","29320"
"gt-710","15700"
"gt-730","20720"
"gtx-1050-ti","59990"
"gtx-1630","48240"
"gtx-1650","62930"
"gtx-1660","96000"
"gtx-1660-super",
"gtx-1660-ti","156413"
"p1000","115062"
"p2000","235029"
"p2200","228920"
"p400","54900"
"r7-240","31156"
"rtx-2060","106230"
"rtx-2060-super","212173"
"rtx-3050","95240"
"rtx-3060","115570"
"rtx-3060-ti","147723"
"rtx-3070","169999"
"rtx-3070-ti","205830"
"rtx-3080","280277"
"rtx-3080-ti","349200"
"rtx-3090","671290"
"rtx-4000","526846"
"rtx-4060","124190"
"rtx-4060-ti","162790"
"rtx-4070","252290"
"rtx-4070-ti","342940"
"rtx-4080","480420"
"rtx-4090","720979"
"rtx-5000","1052490"
"rtx-a2000","205284"
"rtx-a4000","209423"
"rtx-a4500","498990"
"rtx-a5000",
"rtx-a6000","2091760"
"rx-550","31070"
"rx-560","39960"
"rx-580","124900"
"rx-6400","58500"
"rx-6500-xt","66240"
"rx-6600","82390"
"rx-6600-xt",
"rx-6650-xt","99950"
"rx-6700","120750"
"rx-6700-xt","138230"
"rx-6750-xt","156841"
"rx-6800","203890"
"rx-6800-xt","229776"
"rx-6900-xt","275350"
"rx-6950-xt","342160"
"rx-7600","113260"
"rx-7700-xt","193380"
"rx-7800-xt","218500"
"rx-7900-xt","325490"
"rx-7900-xtx","403964"
"w7600","272202"
"w7800","1057885"
"w7900","1750384"
"wx-3200","73860"
"wx-5100","93448"
