"Name","Value"
"210","14920"
"a310","45820"
"a380","48640"
"a580","80090"
"a750","85690"
"a770","129900"
"gt-1030","28580"
"gt-210","12050"
"gt-610","7530"
"gt-710","15300"
"gt-730","22696"
"gtx-1050","42074"
"gtx-1050-ti","62200"
"gtx-1630","74900"
"gtx-1650","57234"
"gtx-1660","119990"
"gtx-1660-super","123900"
"gtx-1660-ti","89210"
"p1000","115590"
"p2200","206404"
"p400","92804"
"r7-240","31100"
"rtx-2000","277839"
"rtx-2060",
"rtx-3050","73490"
"rtx-3060","103931"
"rtx-3060-ti",
"rtx-3070","200490"
"rtx-3070-ti","229990"
"rtx-3090","959000"
"rtx-4000","299999"
"rtx-4060","109900"
"rtx-4060-ti","149900"
"rtx-4070","224324"
"rtx-4070-super","229900"
"rtx-4070-ti","307238"
"rtx-4070-ti-super","320510"
"rtx-4080","410549"
"rtx-4080-super","420217"
"rtx-4090","793320"
"rtx-4500","1104254"
"rtx-5000","699899"
"rtx-6000","2009788"
"rtx-8000","2837884"
"rtx-a1000","170762"
"rtx-a2000","221919"
"rtx-a4000","422810"
"rtx-a4500","650000"
"rtx-a5000","976336"
"rtx-a6000","1940742"
"rx-550","30300"
"rx-5500-xt","92240"
"rx-560","48360"
"rx-580",
"rx-6400","48110"
"rx-6500-xt","59690"
"rx-6600","83590"
"rx-6600-xt","159990"
"rx-6650-xt","98290"
"rx-6700-xt","131890"
"rx-6750-xt","141990"
"rx-6800","154900"
"rx-6800-xt","209989"
"rx-6950-xt","266060"
"rx-7600","105817"
"rx-7600-xt","136990"
"rx-7700-xt","165999"
"rx-7800-xt","199900"
"rx-7900-gre","243890"
"rx-7900-xt","290664"
"rx-7900-xtx","388100"
"t1000","131660"
"t400","59591"
"t600","302578"
"w5500","144690"
"w5700","99169"
"w6400","81990"
"w7500","154900"
"w7600","224900"
"w7700","389900"
"w7800","839900"
"w7900","1336515"
"wx-3100","106450"
"wx-3200","46700"
"wx-5100","159045"
"wx-7100","377496"
