"Name","Value"
"210","12190"
"gt-1030","29899"
"gt-710","11177"
"gt-730","20810"
"gtx-1050-ti","67900"
"gtx-1060","169762"
"gtx-1650","78600"
"gtx-1650-super",
"gtx-1660","149900"
"gtx-1660-super","189140"
"gtx-1660-ti",
"p1000","121170"
"p2000","154970"
"p2200","156830"
"p400","41150"
"p4000","307600"
"p620","65710"
"r7-240","27840"
"rtx-2060","249990"
"rtx-3070",
"rtx-3090","1094003"
"rtx-4000","356110"
"rtx-5000","718680"
"rtx-6000","2011110"
"rtx-8000","2173600"
"rx-550","30349"
"rx-5500-xt","126320"
"rx-570","213610"
"rx-5700-xt","482820"
"rx-580","135990"
"rx-6800",
"rx-6900-xt","639990"
"wx-2100","53290"
"wx-3200","75080"
"wx-4100","120140"
"wx-7100","283784"
