"Name","Value"
"210","12520"
"gt-1030","29899"
"gt-710","13070"
"gt-730","26240"
"gtx-1050-ti","74899"
"gtx-1060","170093"
"gtx-1650","66523"
"gtx-1650-super","132785"
"gtx-1660","231990"
"gtx-1660-super","218620"
"p1000","121170"
"p2000","156590"
"p2200","180255"
"p400","42900"
"p4000","308700"
"p620","65795"
"r7-240","34430"
"rtx-2060","235655"
"rtx-2060-super","324660"
"rtx-2080-super","534750"
"rtx-3060","334990"
"rtx-3060-ti",
"rtx-3070","577700"
"rtx-3080","1015620"
"rtx-3090",
"rtx-4000","371750"
"rtx-5000","732600"
"rtx-6000","2016380"
"rtx-8000","2593810"
"rx-550","47990"
"rx-5500-xt","265560"
"rx-570","224400"
"rx-5700-xt","494120"
"rx-580","230000"
"rx-6700-xt","429990"
"rx-6800","644090"
"rx-6800-xt","594900"
"rx-6900-xt","643090"
