"Name","Value"
"210","14990"
"gt-1030","27390"
"gt-710","12550"
"gt-730","17690"
"gtx-1050-ti","69290"
"gtx-1060","174701"
"gtx-1650","79990"
"gtx-1650-super","104990"
"gtx-1660","123900"
"gtx-1660-super","159990"
"m4000","290799"
"p1000","130673"
"p2000","170150"
"p2200","171670"
"p4000","297090"
"p620","65030"
"r7-240","27710"
"rtx-2060","199600"
"rtx-2080","339900"
"rtx-2080-ti",
"rtx-3070","389990"
"rtx-3080","879000"
"rtx-3090","924900"
"rtx-4000","344058"
"rtx-5000","848090"
"rtx-6000","2015620"
"rtx-8000","2064660"
"rx-550","30349"
"rx-5500-xt","126370"
"rx-570","134990"
"rx-5700","364060"
"rx-5700-xt","364060"
"rx-580","106160"
"rx-6800",
"rx-6800-xt",
"rx-6900-xt","589990"
"wx-2100","53090"
"wx-3200","72140"
"wx-4100","120130"
"wx-5100","166220"
"wx-7100","281330"
