"Name","Value"
"210","20890"
"gt-1030","30990"
"gt-710","20999"
"gt-730","24900"
"gtx-1050-ti","86490"
"gtx-1060","193750"
"gtx-1650","99900"
"gtx-1650-super","149990"
"gtx-1660","178900"
"gtx-1660-super","174900"
"gtx-1660-ti","189800"
"p1000","126509"
"p2000","208200"
"p2200","185890"
"p400","42990"
"p620","64100"
"r7-240","51900"
"rtx-2060","209940"
"rtx-3060","252900"
"rtx-3060-ti","299900"
"rtx-3070","344620"
"rtx-3070-ti","414180"
"rtx-3080","566210"
"rtx-3080-ti","634555"
"rtx-3090","933650"
"rtx-4000","364030"
"rtx-5000","715300"
"rtx-6000","1919900"
"rtx-8000","2771310"
"rx-550","47990"
"rx-560","90420"
"rx-580","209900"
"rx-6500-xt","110407"
"rx-6600","206750"
"rx-6600-xt","242420"
"rx-6700-xt","342920"
"rx-6800","453400"
"rx-6800-xt","469260"
"rx-6900-xt","576837"
"wx-2100","125308"
"wx-3200","1880990"
