"Name","Value"
"gt-1030","36990"
"gt-710","14099"
"gt-730","22650"
"gtx-1050-ti","89990"
"gtx-1060","170093"
"gtx-1650","104890"
"gtx-1660","200099"
"gtx-1660-super","229990"
"p1000","133350"
"p2200","184940"
"p400","41830"
"p4000","315680"
"p620","63000"
"r7-240","32690"
"rtx-2060","250000"
"rtx-3060","359995"
"rtx-3070","599995"
"rtx-3080","899990"
"rtx-3090","1260269"
"rtx-4000","387270"
"rtx-5000","740000"
"rtx-8000","2564689"
"rx-550","53690"
"rx-5500-xt","262270"
"rx-570","208500"
"rx-580","259999"
"rx-6700-xt","429990"
"rx-6800","712410"
"rx-6800-xt","659990"
"rx-6900-xt","662291"
"wx-3200","2892340"
