"Name","Value"
"210","20750"
"gt-1030","34990"
"gt-710","15123"
"gt-730","25591"
"gtx-1050-ti","89990"
"gtx-1650","109900"
"gtx-1650-super","162720"
"gtx-1660","194990"
"gtx-1660-super","234620"
"gtx-1660-ti","227590"
"p1000","132991"
"p2000","175460"
"p2200","179370"
"p400","42780"
"p4000","332570"
"p620","63000"
"r7-240","32690"
"rtx-2060","248020"
"rtx-2060-super","384810"
"rtx-3060","335900"
"rtx-3070","436490"
"rtx-3080","879990"
"rtx-3090","1195000"
"rtx-4000","373240"
"rtx-5000","732590"
"rtx-6000","1549520"
"rtx-8000","2143430"
"rx-550","49990"
"rx-5500-xt","261100"
"rx-580","253860"
"rx-6700-xt","394894"
"rx-6800","549990"
"rx-6800-xt","649990"
"rx-6900-xt","689990"
"wx-2100","61990"
"wx-3100","125989"
"wx-3200",
