"Name","Value"
"210","16691"
"a380","46760"
"a580","94780"
"a750",
"a770","124990"
"gt-1030","29087"
"gt-710","15700"
"gt-730","20900"
"gtx-1050-ti","68553"
"gtx-1630","49900"
"gtx-1650","65567"
"gtx-1660","104929"
"gtx-1660-super","94900"
"gtx-1660-ti","156413"
"p1000","114745"
"p2000","236390"
"p2200","230381"
"p400","54900"
"r7-240","30488"
"rtx-2060","107700"
"rtx-2060-super","202151"
"rtx-3050","95672"
"rtx-3060","113030"
"rtx-3060-ti","121923"
"rtx-3070","183600"
"rtx-3070-ti","229940"
"rtx-3080","300717"
"rtx-3080-ti","469990"
"rtx-3090","765127"
"rtx-4000","693070"
"rtx-4060",
"rtx-4060-ti","162790"
"rtx-4070","247940"
"rtx-4070-ti","347190"
"rtx-4080","471265"
"rtx-4090","729251"
"rtx-5000","769690"
"rtx-a2000","199622"
"rtx-a4000","203645"
"rtx-a4500","511900"
"rtx-a5000",
"rtx-a6000","1920761"
"rx-550","30800"
"rx-560","39420"
"rx-580","124900"
"rx-6400","57800"
"rx-6500-xt","70700"
"rx-6600","82390"
"rx-6600-xt","130000"
"rx-6650-xt","100305"
"rx-6700","112990"
"rx-6700-xt","138480"
"rx-6750-xt","151253"
"rx-6800","186990"
"rx-6800-xt","218250"
"rx-6900-xt","299999"
"rx-7600","112950"
"rx-7700-xt","192957"
"rx-7800-xt","224778"
"rx-7900-xt","325490"
"rx-7900-xtx","403000"
"w7600","320210"
"w7800","974535"
"w7900","1645083"
"wx-3200","73050"
"wx-5100","153990"
