"Name","Value"
"210","15525"
"gt-1030","32560"
"gt-710","21790"
"gt-730","26290"
"gtx-1050-ti","72640"
"gtx-1060","193750"
"gtx-1650","83990"
"gtx-1650-super","145800"
"gtx-1660","124480"
"gtx-1660-super","132532"
"gtx-1660-ti","123000"
"p1000","139883"
"p2000","214460"
"p2200","279500"
"p400","47380"
"p620","73480"
"r7-240","46786"
"rtx-2060","145700"
"rtx-2060-super","229180"
"rtx-3050","140100"
"rtx-3060","189000"
"rtx-3060-ti","234990"
"rtx-3070","269858"
"rtx-3070-ti","318390"
"rtx-3080","300390"
"rtx-3080-ti","536500"
"rtx-3090","746590"
"rtx-3090-ti","849999"
"rtx-4000","379460"
"rtx-5000","759714"
"rtx-6000","2158900"
"rtx-8000","3156508"
"rx-550","57230"
"rx-5500-xt","254768"
"rx-560","66990"
"rx-570","242938"
"rx-580","174935"
"rx-6400","71810"
"rx-6500-xt","80980"
"rx-6600","143420"
"rx-6600-xt","179989"
"rx-6650-xt","193719"
"rx-6700-xt","228244"
"rx-6750-xt","266290"
"rx-6800","343580"
"rx-6800-xt","390050"
"rx-6900-xt","385680"
"rx-6950-xt","516700"
"wx-2100","63590"
"wx-3100","99460"
"wx-3200","97040"
"wx-5100","215590"
