"Name","Value"
"210","18470"
"a380","67710"
"a750","119290"
"a770","158010"
"gt-1030","33150"
"gt-710","19020"
"gt-730","26920"
"gtx-1050-ti","72200"
"gtx-1060","99900"
"gtx-1630","56590"
"gtx-1650","65820"
"gtx-1650-super","109899"
"gtx-1660","105601"
"gtx-1660-super","96150"
"gtx-1660-ti","106200"
"p1000","164127"
"p2000","226270"
"p2200","227000"
"p400","54350"
"r7-240","27570"
"rtx-2060","114830"
"rtx-2060-super","166990"
"rtx-3050","116170"
"rtx-3060","126590"
"rtx-3060-ti","172060"
"rtx-3070","221630"
"rtx-3070-ti","255420"
"rtx-3080","340790"
"rtx-3080-ti","538480"
"rtx-3090","648990"
"rtx-4000","443410"
"rtx-4070-ti","366210"
"rtx-4080",
"rtx-4090",
"rtx-5000","693290"
"rtx-a2000","184570"
"rtx-a4000","397346"
"rtx-a4500","663763"
"rtx-a5000","1029390"
"rtx-a5500","2010891"
"rtx-a6000","2440901"
"rx-550","34970"
"rx-560","55430"
"rx-6400","58800"
"rx-6500-xt","68660"
"rx-6600","110990"
"rx-6600-xt","133900"
"rx-6650-xt","131200"
"rx-6700","137900"
"rx-6700-xt","165790"
"rx-6750-xt","189000"
"rx-6800","249900"
"rx-6800-xt","288980"
"rx-6900-xt","407900"
"rx-6950-xt","350408"
"rx-7900-xt","400760"
"rx-7900-xtx","487070"
"wx-2100","64630"
"wx-3100","93209"
"wx-3200","81557"
"wx-5100","132716"
"wx-8200","327590"
