"Name","Value"
"210","13590"
"gt-1030","29600"
"gt-710","13294"
"gt-730","22650"
"gtx-1050-ti","84900"
"gtx-1060","170093"
"gtx-1650","98880"
"gtx-1650-super","125291"
"gtx-1660","189995"
"gtx-1660-super","217090"
"gtx-1660-ti","249770"
"p1000","133139"
"p2200","177090"
"p400","41472"
"p4000","315670"
"p620","63000"
"rtx-2060","221599"
"rtx-2070-super","389900"
"rtx-3060","364990"
"rtx-3070","549995"
"rtx-3080","899990"
"rtx-3090","1299990"
"rtx-4000","395990"
"rtx-5000","742990"
"rtx-8000","2623260"
"rx-550","51380"
"rx-570","139900"
"rx-5700-xt",
"rx-580","259999"
"rx-6700-xt","429990"
"rx-6800","569990"
"rx-6800-xt","614990"
"rx-6900-xt","689990"
"wx-3100",
