"Name","Value"
"210","21290"
"gt-1030","40400"
"gt-710","23120"
"gt-730","27181"
"gtx-1050-ti","79820"
"gtx-1060","193750"
"gtx-1630","74430"
"gtx-1650","82890"
"gtx-1650-super","136620"
"gtx-1660","124990"
"gtx-1660-super","122101"
"gtx-1660-ti","125995"
"p1000","138190"
"p2000","226260"
"p2200","275940"
"p400","44900"
"p620","72901"
"r7-240","46786"
"rtx-2060","142400"
"rtx-2060-super","198196"
"rtx-3050","135520"
"rtx-3060","180380"
"rtx-3060-ti","214490"
"rtx-3070","259690"
"rtx-3070-ti","298300"
"rtx-3080","379030"
"rtx-3080-ti","478060"
"rtx-3090","558610"
"rtx-3090-ti","621390"
"rtx-4000","409233"
"rtx-5000","763380"
"rtx-8000","3392225"
"rx-550","49010"
"rx-560","66990"
"rx-580","97020"
"rx-6400","72900"
"rx-6500-xt","81900"
"rx-6600","136639"
"rx-6600-xt","169990"
"rx-6650-xt","179480"
"rx-6700-xt","213890"
"rx-6750-xt","252360"
"rx-6800","304579"
"rx-6800-xt","346990"
"rx-6900-xt","365539"
"rx-6950-xt","506860"
"wx-2100","84780"
"wx-3100","109890"
"wx-3200","103577"
"wx-4100","133390"
"wx-5100","229802"
