"Name","Value"
"210","14810"
"a310","40170"
"a380","49530"
"a580","77990"
"a750","88390"
"a770","123990"
"gt-1030","28560"
"gt-210","12390"
"gt-610","15030"
"gt-710","15800"
"gt-730","21550"
"gtx-1050","52500"
"gtx-1050-ti","61740"
"gtx-1650","59380"
"gtx-1660","99995"
"gtx-1660-super","123900"
"gtx-1660-ti","87670"
"p1000","128120"
"p2200","209448"
"p400","94104"
"r7-240","29000"
"rtx-2000","320250"
"rtx-2060","125995"
"rtx-3050","74660"
"rtx-3060","103810"
"rtx-3060-ti","149990"
"rtx-3070","176730"
"rtx-3070-ti","234999"
"rtx-3080","261610"
"rtx-3080-ti","303790"
"rtx-3090","959000"
"rtx-4000","480900"
"rtx-4060","123930"
"rtx-4060-ti","150890"
"rtx-4070","223990"
"rtx-4070-super","249716"
"rtx-4070-ti","285840"
"rtx-4070-ti-super","346900"
"rtx-4080","444630"
"rtx-4080-super","449900"
"rtx-4090","732730"
"rtx-4500","1254890"
"rtx-5000","726490"
"rtx-6000","1303725"
"rtx-8000","2972184"
"rtx-a1000","181340"
"rtx-a2000","194180"
"rtx-a4000","433780"
"rtx-a4500","836703"
"rtx-a5000","1154229"
"rtx-a5500","2415890"
"rtx-a6000","1996700"
"rx-550","30800"
"rx-5500-xt","88547"
"rx-560","49190"
"rx-570","81410"
"rx-6400","50250"
"rx-6500-xt","63030"
"rx-6600","81790"
"rx-6600-xt","159990"
"rx-6650-xt","147140"
"rx-6700-xt","155000"
"rx-6750-xt","144990"
"rx-6800","163790"
"rx-6800-xt","207290"
"rx-6950-xt","278740"
"rx-7600","108990"
"rx-7600-xt","139300"
"rx-7700-xt","174890"
"rx-7800-xt","213577"
"rx-7900","253710"
"rx-7900-gre","240000"
"rx-7900-xt","323500"
"rx-7900-xtx","395000"
"t1000","131040"
"t400","63010"
"t600","291122"
"w5500","245590"
"w5700","99500"
"w6400","88990"
"w6600","119990"
"w7500","194230"
"w7600","269690"
"w7800","1018650"
"w7900","1679090"
"wx-3100","110538"
"wx-3200","52900"
"wx-5100","142298"
"wx-7100","392549"
"wx-8200","233675"
