"Name","Value"
"210",
"gt-1030","28890"
"gt-710","15790"
"gt-730","20980"
"gtx-1050-ti","68200"
"gtx-1650","102890"
"gtx-1650-super","141824"
"gtx-1660","134900"
"gtx-1660-super","154806"
"gtx-1660-ti","156617"
"p1000","125330"
"p2000","186510"
"p2200","203990"
"p400","45140"
"p4000","352920"
"p620","71660"
"rtx-2060","171530"
"rtx-2060-super","259990"
"rtx-2080-super","480300"
"rtx-3060","234900"
"rtx-3060-ti","259589"
"rtx-3070","349990"
"rtx-3070-ti","389900"
"rtx-3080","487740"
"rtx-3080-ti","587609"
"rtx-3090","805190"
"rtx-5000","739990"
"rtx-6000","1576730"
"rtx-8000","2530890"
"rx-550","55210"
"rx-5500-xt","220370"
"rx-560","69890"
"rx-5600-xt","304980"
"rx-570","109900"
"rx-5700-xt","402629"
"rx-580","184150"
"rx-6700-xt","289990"
"rx-6800","449900"
"rx-6800-xt","481040"
"rx-6900-xt","533610"
"wx-2100","63390"
"wx-3100","144400"
"wx-8200","473680"
