"Name","Value"
"210","15840"
"a380","60720"
"a750","105090"
"a770","126920"
"gt-1030","31180"
"gt-710","17490"
"gt-730","21450"
"gtx-1050-ti","59990"
"gtx-1630","52500"
"gtx-1650","55990"
"gtx-1660","96000"
"gtx-1660-super","94040"
"gtx-1660-ti","110886"
"p1000","130080"
"p2000","236390"
"p2200","229400"
"p400","50780"
"r7-240","31575"
"rtx-2060","120130"
"rtx-2060-super","218820"
"rtx-3050","93554"
"rtx-3060","114470"
"rtx-3060-ti","144890"
"rtx-3070","169999"
"rtx-3070-ti","224930"
"rtx-3080","323990"
"rtx-3080-ti","559900"
"rtx-3090","461791"
"rtx-4000","749330"
"rtx-4060","122940"
"rtx-4060-ti","164990"
"rtx-4070","257390"
"rtx-4070-ti","349160"
"rtx-4080","489990"
"rtx-4090","704770"
"rtx-a2000","199106"
"rtx-a4000","213551"
"rtx-a4500","507150"
"rtx-a5000","1024364"
"rtx-a6000","2265550"
"rx-550","31330"
"rx-560","39790"
"rx-580","124900"
"rx-6400","62465"
"rx-6500-xt","68520"
"rx-6600","83990"
"rx-6600-xt","156023"
"rx-6650-xt","99950"
"rx-6700","122590"
"rx-6700-xt","138990"
"rx-6750-xt","157131"
"rx-6800","207590"
"rx-6800-xt","232213"
"rx-6900-xt","295600"
"rx-6950-xt","301890"
"rx-7600","112850"
"rx-7700-xt","207510"
"rx-7800-xt","239490"
"rx-7900-xt","329990"
"rx-7900-xtx","428460"
"w7600","282115"
"w7800","1120360"
"w7900","1857490"
"wx-3200","74240"
"wx-5100","95546"
