"Name","Value"
"210",
"a380","56820"
"a750","102429"
"a770","112989"
"gt-1030","31200"
"gt-710","17500"
"gt-730","23710"
"gtx-1050-ti","68490"
"gtx-1060","99900"
"gtx-1630","55490"
"gtx-1650","62990"
"gtx-1660","96169"
"gtx-1660-super","84990"
"gtx-1660-ti","126620"
"p1000","161850"
"p2000","228070"
"p2200","229580"
"p400","52901"
"p620",
"r7-240","19640"
"rtx-2060","112803"
"rtx-2060-super",
"rtx-3050","103790"
"rtx-3060","115390"
"rtx-3060-ti","152990"
"rtx-3070","189169"
"rtx-3070-ti","217500"
"rtx-3080","326749"
"rtx-3080-ti","426690"
"rtx-3090","699990"
"rtx-4000","451900"
"rtx-4070","247190"
"rtx-4070-ti","337790"
"rtx-4080","463400"
"rtx-4090","665449"
"rtx-5000","794322"
"rtx-6000","1824583"
"rtx-a2000","200948"
"rtx-a4000","424319"
"rtx-a4500","590190"
"rtx-a5000","1099790"
"rtx-a5500","1500307"
"rtx-a6000","2347190"
"rx-550","32990"
"rx-560","48460"
"rx-570","66590"
"rx-580","72490"
"rx-6400","53620"
"rx-6500-xt","62900"
"rx-6600","88011"
"rx-6600-xt","124990"
"rx-6650-xt","111890"
"rx-6700","142890"
"rx-6700-xt","150349"
"rx-6750-xt","171890"
"rx-6800","206890"
"rx-6800-xt","235490"
"rx-6900-xt","326542"
"rx-6950-xt","254991"
"rx-7900-xt","329390"
"rx-7900-xtx","415990"
"wx-2100",
"wx-3100","105900"
"wx-3200","77900"
"wx-4100",
"wx-5100","130405"
"wx-7100",
"wx-8200","261890"
