"Name","Value"
"gt-1030","33790"
"gt-710","12900"
"gt-730","26240"
"gtx-1050-ti","74899"
"gtx-1060","169762"
"gtx-1650","92866"
"gtx-1650-super","130490"
"gtx-1660","189995"
"gtx-1660-super","219900"
"p1000","121180"
"p2000","156590"
"p2200","171381"
"p400","41769"
"p4000","308700"
"p620","65437"
"r7-240","34640"
"rtx-2060","222695"
"rtx-2060-super","325290"
"rtx-2080-super","538100"
"rtx-3060","329990"
"rtx-3060-ti","399000"
"rtx-3070","539000"
"rtx-3080","849990"
"rtx-3090","1150000"
"rtx-4000","371750"
"rtx-5000","732600"
"rtx-6000","2034810"
"rtx-8000","3063450"
"rx-550","47990"
"rx-570","224400"
"rx-5700-xt","459000"
"rx-580","199000"
"rx-6700-xt","369990"
"rx-6800","548447"
"rx-6800-xt","589990"
"rx-6900-xt","649900"
"wx-3100","171207"
"wx-3200",
