"Name","Value"
"210","25740"
"gt-1030","40400"
"gt-710","23389"
"gt-730","26999"
"gtx-1050-ti","77592"
"gtx-1060","193750"
"gtx-1650","82590"
"gtx-1650-super","145800"
"gtx-1660","119550"
"gtx-1660-super","127943"
"gtx-1660-ti","125995"
"p1000","138780"
"p2000","226260"
"p2200","276110"
"p400","44900"
"p620","72901"
"r7-240","46786"
"rtx-2060","142340"
"rtx-2060-super","215990"
"rtx-3050","146999"
"rtx-3060","178290"
"rtx-3060-ti","205490"
"rtx-3070","265760"
"rtx-3070-ti","305050"
"rtx-3080","371720"
"rtx-3080-ti","451300"
"rtx-3090","557670"
"rtx-3090-ti","755760"
"rtx-4000","387700"
"rtx-5000","763380"
"rtx-8000","2903562"
"rx-550","50140"
"rx-560","66990"
"rx-580","102123"
"rx-6400","69870"
"rx-6500-xt","83920"
"rx-6600","143200"
"rx-6600-xt","169990"
"rx-6650-xt","191290"
"rx-6700-xt","229150"
"rx-6750-xt","255590"
"rx-6800","321940"
"rx-6800-xt","331520"
"rx-6900-xt","351010"
"rx-6950-xt","508990"
"wx-2100","85180"
"wx-3100","110280"
"wx-3200","107900"
"wx-5100","242352"
