"Name","Value"
"210","15790"
"a310","43020"
"a380","53900"
"a580","77990"
"a750","92690"
"a770","124114"
"gt-1030","27590"
"gt-210","13170"
"gt-610","15980"
"gt-710","17100"
"gt-730","20870"
"gtx-1050-ti","71210"
"gtx-1650","59930"
"gtx-1660","117995"
"gtx-1660-super","106560"
"gtx-1660-ti","106260"
"p1000","123810"
"p2000","228435"
"p2200","288346"
"p400","75816"
"r7-240","29590"
"rtx-2000","322050"
"rtx-2060","129995"
"rtx-2060-super","228650"
"rtx-3050","76650"
"rtx-3060","109990"
"rtx-3060-ti","153120"
"rtx-3070","195190"
"rtx-3070-ti","196139"
"rtx-3080","378790"
"rtx-3080-ti","350570"
"rtx-3090","959000"
"rtx-4000","470499"
"rtx-4060","123560"
"rtx-4060-ti","152890"
"rtx-4070","226890"
"rtx-4070-super","243490"
"rtx-4070-ti","297970"
"rtx-4070-ti-super","344900"
"rtx-4080","434120"
"rtx-4080-super","422690"
"rtx-4090","768900"
"rtx-4500","1229190"
"rtx-5000","946372"
"rtx-6000","1275029"
"rtx-8000","2965361"
"rtx-a2000","220088"
"rtx-a4000","471819"
"rtx-a4500","815101"
"rtx-a5000","1087117"
"rtx-a5500","2271000"
"rtx-a6000","2137720"
"rx-550","30990"
"rx-5500-xt","87660"
"rx-560","48830"
"rx-570","80010"
"rx-580","51880"
"rx-6400","50820"
"rx-6500-xt","61560"
"rx-6600","81790"
"rx-6600-xt","141160"
"rx-6650-xt","104988"
"rx-6700","126990"
"rx-6700-xt","158590"
"rx-6750-xt","152999"
"rx-6800","152890"
"rx-6800-xt","199990"
"rx-6900-xt","254999"
"rx-7600","108990"
"rx-7600-xt","145170"
"rx-7700-xt","171410"
"rx-7800-xt","206990"
"rx-7900","234990"
"rx-7900-gre","244030"
"rx-7900-xt","309850"
"rx-7900-xtx","412140"
"t1000","133420"
"t400","52901"
"t600","135846"
"w5500","147490"
"w5700","108602"
"w6400","88990"
"w6600","118990"
"w6800","681394"
"w7500","189250"
"w7600","262120"
"w7800","1029480"
"w7900","1612890"
"wx-2100","89591"
"wx-3100","114377"
"wx-3200","57130"
"wx-5100","130414"
"wx-7100","385319"
"wx-8200","301945"
