"Name","Value"
"gt-1030","36190"
"gt-710","14099"
"gt-730","22650"
"gtx-1050-ti","89990"
"gtx-1060","170093"
"gtx-1650","104900"
"gtx-1660","200099"
"gtx-1660-super","234989"
"p1000","133350"
"p2000","174700"
"p2200","179570"
"p400","41480"
"p4000","315680"
"p620","63000"
"r7-240","32690"
"rtx-2060","250000"
"rtx-3060","349849"
"rtx-3070","629900"
"rtx-3080","899990"
"rtx-3090","1260269"
"rtx-4000","395990"
"rtx-5000","735690"
"rtx-6000","1595740"
"rtx-8000","2561720"
"rx-550","53250"
"rx-5500-xt","262060"
"rx-580","259999"
"rx-6700-xt","429990"
"rx-6800","693940"
"rx-6800-xt","629990"
"rx-6900-xt","662291"
