"Name","Value"
"210",
"a380","45440"
"a580","74530"
"a750","93000"
"a770","131260"
"gt-1030","29290"
"gt-710","17270"
"gt-730","19990"
"gtx-1050-ti","89995"
"gtx-1630","68900"
"gtx-1650","64950"
"gtx-1660","97990"
"gtx-1660-super","98890"
"gtx-1660-ti","139990"
"p1000","115770"
"p2000","234505"
"p400","57901"
"r7-240","30390"
"rtx-2060","119990"
"rtx-2060-super","231620"
"rtx-3050",
"rtx-3060","110970"
"rtx-3060-ti","149000"
"rtx-3070","199330"
"rtx-3070-ti","259999"
"rtx-3080","296921"
"rtx-3080-ti","429990"
"rtx-3090","959000"
"rtx-4000","595767"
"rtx-4060","117800"
"rtx-4060-ti","168990"
"rtx-4070",
"rtx-4070-ti","327110"
"rtx-4080","479290"
"rtx-4090",
"rtx-a2000","206171"
"rtx-a4000","406120"
"rtx-a4500","474890"
"rtx-a5000","1066675"
"rtx-a6000","2508900"
"rx-550","32370"
"rx-560","46860"
"rx-580","124900"
"rx-6400","52000"
"rx-6500-xt","67600"
"rx-6600","82390"
"rx-6600-xt","159990"
"rx-6700","112620"
"rx-6700-xt","144400"
"rx-6750-xt","146290"
"rx-6800","167390"
"rx-6800-xt","229989"
"rx-6900-xt","279999"
"rx-6950-xt",
"rx-7600","112000"
"rx-7700-xt","187300"
"rx-7800-xt","220770"
"rx-7900","256320"
"rx-7900-xt","325490"
"rx-7900-xtx","419000"
"w7600","258590"
"w7800","1020080"
"w7900","1632490"
"wx-3200","76457"
