"Name","Value"
"210","14021"
"gt-1030","29899"
"gt-710","12680"
"gt-730","21460"
"gtx-1050-ti","71990"
"gtx-1060","169762"
"gtx-1650","86280"
"gtx-1650-super","106890"
"gtx-1660","189995"
"gtx-1660-super","134699"
"gtx-1660-ti","163099"
"p1000","120594"
"p2000","156590"
"p2200","156440"
"p400","43271"
"p4000","306180"
"p620","65894"
"r7-240","32700"
"rtx-2060","285600"
"rtx-2080-super","568920"
"rtx-3060","280000"
"rtx-3070","519990"
"rtx-3090","1094110"
"rtx-4000","350220"
"rtx-5000","733370"
"rtx-6000","2056120"
"rtx-8000","2989730"
"rx-550","49690"
"rx-570","225240"
"rx-5700-xt","462140"
"rx-580","230310"
"rx-6800","539990"
"rx-6800-xt","568564"
"rx-6900-xt","628990"
"wx-2100","55790"
"wx-3100","171409"
"wx-3200","79700"
