"Name","Value"
"210","10610"
"gt-1030","36501"
"gt-710","26900"
"gt-730","23487"
"gtx-1050-ti","99990"
"gtx-1060","193750"
"gtx-1650","105620"
"gtx-1650-super","195900"
"gtx-1660","194989"
"gtx-1660-super","218310"
"gtx-1660-ti","214990"
"p1000","125130"
"p2000","204800"
"p2200","224841"
"p400","47579"
"p620","64460"
"r7-240","51780"
"rtx-2060","224989"
"rtx-2060-super","363710"
"rtx-3060","274900"
"rtx-3060-ti","369990"
"rtx-3070","429000"
"rtx-3070-ti","492500"
"rtx-3080","635041"
"rtx-3080-ti","789900"
"rtx-3090","1187709"
"rtx-4000","354012"
"rtx-5000","730898"
"rtx-6000","1548644"
"rtx-8000","2710818"
"rx-550","55880"
"rx-560","94340"
"rx-6600","241140"
"rx-6600-xt","270050"
"rx-6700-xt","311920"
"rx-6800","503400"
"rx-6800-xt","563150"
"rx-6900-xt","582895"
"wx-2100","125273"
"wx-3200","3074860"
