"Name","Value"
"gt-1030","29990"
"gt-710","16500"
"gt-730","20098"
"gtx-1050-ti","79995"
"gtx-1650","97500"
"gtx-1650-super","126399"
"gtx-1660","135899"
"gtx-1660-super","154900"
"gtx-1660-ti","159580"
"p1000","135150"
"p2000","204580"
"p2200","180490"
"p400","44690"
"p4000","356490"
"p620","66279"
"r7-240","32690"
"rtx-2060","198795"
"rtx-2060-super","239900"
"rtx-3060","249560"
"rtx-3060-ti","341290"
"rtx-3070","381140"
"rtx-3070-ti","425907"
"rtx-3080","579990"
"rtx-3080-ti","599900"
"rtx-3090","770840"
"rtx-4000","429619"
"rtx-5000","739590"
"rtx-6000","1572580"
"rtx-8000","2513090"
"rx-550","50640"
"rx-5500-xt","235640"
"rx-560","56990"
"rx-5600-xt","348728"
"rx-5700-xt","441770"
"rx-580","184940"
"rx-6700-xt","317881"
"rx-6800","539990"
"rx-6800-xt","461440"
"rx-6900-xt","555396"
"wx-2100","62590"
"wx-3100","143600"
"wx-8200","467860"
