"Name","Value"
"210","15900"
"a310","39440"
"a380","47900"
"a580","78630"
"a750","84900"
"a770","127788"
"gt-1030","28900"
"gt-210",
"gt-610","7380"
"gt-710","15400"
"gt-730","17570"
"gtx-1050","40677"
"gtx-1050-ti","68110"
"gtx-1650","59210"
"gtx-1660","99995"
"gtx-1660-ti","98130"
"p1000","115590"
"p2200","209361"
"p400","94134"
"r7-240","32846"
"rtx-2000","290400"
"rtx-3050","69900"
"rtx-3060","99900"
"rtx-3060-ti","155500"
"rtx-3070","209900"
"rtx-3070-ti","229990"
"rtx-3090","959000"
"rtx-4000","482144"
"rtx-4060","114900"
"rtx-4060-ti","154900"
"rtx-4070","219900"
"rtx-4070-super","234900"
"rtx-4070-ti","331665"
"rtx-4070-ti-super","329833"
"rtx-4080","471759"
"rtx-4080-super","419900"
"rtx-4090","831590"
"rtx-4500","1069120"
"rtx-5000","699899"
"rtx-6000","2114629"
"rtx-8000","2986267"
"rtx-a1000","171090"
"rtx-a2000","214900"
"rtx-a4000","429700"
"rtx-a4500","550000"
"rtx-a5000","949900"
"rtx-a6000","1890000"
"rx-550","29880"
"rx-5500-xt","95020"
"rx-560","55970"
"rx-6400","45900"
"rx-6500-xt","60710"
"rx-6600","81200"
"rx-6600-xt","159990"
"rx-6650-xt","94899"
"rx-6750-xt","141990"
"rx-6800","159900"
"rx-6800-xt","198480"
"rx-6950-xt",
"rx-7600","104900"
"rx-7600-xt","134899"
"rx-7700-xt","159900"
"rx-7800-xt","194849"
"rx-7900-gre","245540"
"rx-7900-xt","284900"
"rx-7900-xtx","383090"
"t1000","129350"
"t400","57900"
"t600","307952"
"w5500","148110"
"w5700",
"w6400","79990"
"w7500","164990"
"w7600","237800"
"w7700","389900"
"w7800","844900"
"w7900","1340990"
"wx-3100","107975"
"wx-3200","50292"
"wx-5100","167067"
"wx-7100","382906"
